-2.00443204036, -1.99990455547,
-1.60535598708, -1.60314068784, -1.60093320909, -1.59873348523,
-1.59654145149, -1.59435704393, -1.59218019943, -1.59001085565,
-1.58784895103, -1.58569442477, -1.58354721686, -1.581407268,
-1.57927451964, -1.57714891392, -1.57503039371, -1.57291890258,
-1.57081438477, -1.56871678519, -1.56662604942, -1.56454212368,
-1.56246495486, -1.56039449044, -1.55833067854, -1.55627346789,
-1.55422280782, -1.55217864825, -1.55014093969, -1.5481096332,
-1.54608468043, -1.54406603357, -1.54205364536, -1.54004746908,
-1.53804745854, -1.53605356807, -1.53406575252, -1.53208396723,
-1.53010816806, -1.52813831134, -1.52617435391, -1.52421625305,
-1.52226396655, -1.52031745264, -1.51837667, -1.51644157777,
-1.51451213554, -1.51258830332, -1.51067004156, -1.50875731112,
-1.5068500733, -1.50494828979, -1.50305192269, -1.50116093452,
-1.49927528818, -1.49739494693, -1.49551987447, -1.49365003484,
-1.49178539245, -1.48992591209, -1.48807155892, -1.48622229844,
-1.48437809651, -1.48253891934, -1.48070473348, -1.47887550581,
-1.47705120356, -1.47523179427, -1.47341724582, -1.47160752641,
-1.46980260454, -1.46800244903, -1.46620702902, -1.46441631394,
-1.46263027351, -1.46084887778, -1.45907209704, -1.45729990192,
-1.4555322633, -1.45376915236, -1.45201054053, -1.45025639954,
-1.44850670139, -1.44676141832, -1.44502052286, -1.44328398779,
-1.44155178613, -1.43982389118, -1.43810027647, -1.43638091579,
-1.43466578316, -1.43295485285, -1.43124809936, -1.42954549744,
-1.42784702206, -1.4261526484, -1.42446235191, -1.42277610822,
-1.42109389321, -1.41941568296, -1.41774145377, -1.41607118216,
-1.41440484485, -1.41274241877, -1.41108388106, -1.40942920906,
-1.40777838029, -1.40613137251, -1.40448816364, -1.40284873181,
-1.40121305532, -1.39958111269, -1.3979528826, -1.39632834393,
-1.39470747574, -1.39309025725, -1.39147666789, -1.38986668723,
-1.38826029505, -1.38665747129, -1.38505819603, -1.38346244956,
-1.38187021232, -1.3802814649, -1.37869618807, -1.37711436276,
-1.37553597004, -1.37396099116, -1.37238940752, -1.37082120066,
-1.36925635228, -1.36769484423, -1.36613665852, -1.36458177727,
-1.3630301828, -1.36148185752, -1.35993678401, -1.35839494499,
-1.35685632332, -1.35532090198, -1.3537886641, -1.35225959295,
-1.35073367192, -1.34921088453, -1.34769121444, -1.34617464545,
-1.34466116145, -1.34315074649, -1.34164338473, -1.34013906045,
-1.33863775808, -1.33713946213, -1.33564415726, -1.33415182822,
-1.33266245992, -1.33117603734, -1.3296925456, -1.32821196994,
-1.32673429568, -1.32525950829, -1.32378759331, -1.32231853644,
-1.32085232344, -1.31938894019, -1.3179283727, -1.31647060705,
-1.31501562944, -1.31356342618, -1.31211398366, -1.31066728839,
-1.30922332698, -1.30778208612, -1.30634355261, -1.30490771336,
-1.30347455533, -1.30204406564, -1.30061623144, -1.29919104001,
-1.29776847873, -1.29634853503, -1.29493119647, -1.29351645068,
-1.29210428538, -1.29069468838, -1.28928764758, -1.28788315096,
-1.28648118658, -1.2850817426, -1.28368480725, -1.28229036885,
-1.2808984158, -1.27950893658, -1.27812191975, -1.27673735394,
-1.27535522788, -1.27397553036, -1.27259825027, -1.27122337654,
-1.2698508982, -1.26848080436, -1.26711308419, -1.26574772695,
-1.26438472195, -1.26302405859, -1.26166572634, -1.26030971474,
-1.25895601339, -1.25760461198, -1.25625550025, -1.25490866802,
-1.25356410517, -1.25222180165, -1.25088174749, -1.24954393277,
-1.24820834764, -1.24687498231, -1.24554382707, -1.24421487225,
-1.24288810826, -1.24156352558, -1.24024111474, -1.23892086632,
-1.23760277098, -1.23628681945, -1.23497300248, -1.23366131092,
-1.23235173565, -1.23104426764, -1.22973889789, -1.22843561746,
-1.22713441748, -1.22583528914, -1.22453822366, -1.22324321234,
-1.22195024653, -1.22065931762, -1.21937041707, -1.2180835364,
-1.21679866716, -1.21551580096, -1.21423492948, -1.21295604444,
-1.21167913759, -1.21040420078, -1.20913122586, -1.20786020475,
-1.20659112944, -1.20532399194, -1.20405878432, -1.2027954987,
-1.20153412724, -1.20027466216, -1.19901709572, -1.19776142023,
-1.19650762804, -1.19525571156, -1.19400566322, -1.19275747553,
-1.19151114101, -1.19026665225, -1.18902400188, -1.18778318256,
-1.18654418701, -1.18530700798, -1.18407163828, -1.18283807074,
-1.18160629825, -1.18037631374, -1.17914811017, -1.17792168055,
-1.17669701793, -1.1754741154, -1.17425296609, -1.17303356317,
-1.17181589985, -1.17059996938, -1.16938576505, -1.16817328018,
-1.16696250814, -1.16575344233, -1.1645460762, -1.16334040321,
-1.16213641689, -1.16093411079, -1.1597334785, -1.15853451364,
-1.15733720988, -1.1561415609, -1.15494756045, -1.1537552023,
-1.15256448023, -1.1513753881, -1.15018791978, -1.14900206916,
-1.1478178302, -1.14663519686, -1.14545416315, -1.14427472312,
-1.14309687083, -1.14192060039, -1.14074590595, -1.13957278166,
-1.13840122174, -1.13723122041, -1.13606277195, -1.13489587064,
-1.13373051083, -1.13256668686, -1.13140439313, -1.13024362405,
-1.12908437408, -1.12792663769, -1.1267704094, -1.12561568374,
-1.12446245528, -1.12331071862, -1.12216046839, -1.12101169923,
-1.11986440583, -1.1187185829, -1.11757422519, -1.11643132745,
-1.11528988448, -1.11414989111, -1.11301134218, -1.11187423257,
-1.11073855719, -1.10960431095, -1.10847148882, -1.10734008578,
-1.10621009684, -1.10508151703, -1.10395434141, -1.10282856507,
-1.10170418311, -1.10058119068, -1.09945958293, -1.09833935506,
-1.09722050226, -1.09610301977, -1.09498690286, -1.09387214681,
-1.09275874692, -1.09164669853, -1.09053599698, -1.08942663766,
-1.08831861598, -1.08721192734, -1.08610656721, -1.08500253104,
-1.08389981434, -1.08279841262, -1.08169832142, -1.0805995363,
-1.07950205283, -1.07840586663, -1.07731097332, -1.07621736855,
-1.07512504799, -1.07403400732, -1.07294424226, -1.07185574854,
-1.07076852192, -1.06968255816, -1.06859785307, -1.06751440246,
-1.06643220217, -1.06535124805, -1.06427153597, -1.06319306184,
-1.06211582157, -1.06103981109, -1.05996502636, -1.05889146336,
-1.05781911808, -1.05674798653, -1.05567806475, -1.05460934878,
-1.0535418347, -1.0524755186, -1.05141039657, -1.05034646476,
-1.04928371929, -1.04822215635, -1.04716177209, -1.04610256273,
-1.04504452448, -1.04398765357, -1.04293194626, -1.04187739881,
-1.04082400752, -1.03977176868, -1.03872067861, -1.03767073366,
-1.03662193018, -1.03557426455, -1.03452773314, -1.03348233237,
-1.03243805866, -1.03139490845, -1.03035287819, -1.02931196435,
-1.02827216342, -1.02723347191, -1.02619588633, -1.02515940322,
-1.02412401912, -1.02308973062, -1.02205653428, -1.02102442671,
-1.01999340452, -1.01896346433, -1.01793460279, -1.01690681657,
-1.01588010232, -1.01485445675, -1.01382987655, -1.01280635844,
-1.01178389916, -1.01076249545, -1.00974214407, -1.0087228418,
-1.00770458543, -1.00668737176, -1.00567119762, -1.00465605983,
-1.00364195524, -1.00262888071, -1.00161683312, -1.00060580935,
-0.999595806306, -0.9985868209, -0.997578850062, -0.996571890733,
-0.995565939868, -0.994560994436, -0.993557051418, -0.992554107808,
-0.991552160613, -0.990551206854, -0.989551243564, -0.988552267788,
-0.987554276585, -0.986557267027, -0.985561236196, -0.984566181188,
-0.983572099113, -0.982578987091, -0.981586842254, -0.980595661749,
-0.979605442731, -0.978616182371, -0.977627877849, -0.976640526359,
-0.975654125105, -0.974668671305, -0.973684162186, -0.972700594988,
-0.971717966963, -0.970736275374, -0.969755517495, -0.968775690612,
-0.967796792022, -0.966818819033, -0.965841768964, -0.964865639146,
-0.963890426921, -0.962916129641, -0.961942744669, -0.960970269379,
-0.959998701157, -0.959028037398, -0.958058275508, -0.957089412906,
-0.956121447017, -0.955154375281, -0.954188195145, -0.953222904069,
-0.952258499521, -0.951294978982, -0.95033233994, -0.949370579895,
-0.948409696358, -0.947449686847, -0.946490548893, -0.945532280036,
-0.944574877824, -0.943618339818, -0.942662663587, -0.941707846709,
-0.940753886774, -0.939800781378, -0.93884852813, -0.937897124647,
-0.936946568555, -0.935996857491, -0.9350479891, -0.934099961035,
-0.933152770962, -0.932206416553, -0.931260895491, -0.930316205466,
-0.929372344179, -0.928429309338, -0.927487098664, -0.926545709881,
-0.925605140727, -0.924665388946, -0.923726452292, -0.922788328527,
-0.921851015421, -0.920914510754, -0.919978812315, -0.919043917899,
-0.918109825313, -0.917176532369, -0.916244036888, -0.915312336703,
-0.91438142965, -0.913451313577, -0.912521986339, -0.911593445799,
-0.910665689828, -0.909738716305, -0.908812523118, -0.907887108163,
-0.906962469342, -0.906038604567, -0.905115511758, -0.90419318884,
-0.90327163375, -0.902350844428, -0.901430818827, -0.900511554903,
-0.899593050622, -0.898675303958, -0.897758312891, -0.896842075409,
-0.895926589508, -0.895011853191, -0.894097864469, -0.893184621359,
-0.892272121887, -0.891360364086, -0.890449345995, -0.889539065661,
-0.888629521138, -0.887720710488, -0.886812631779, -0.885905283087,
-0.884998662493, -0.884092768089, -0.883187597969, -0.882283150238,
-0.881379423006, -0.88047641439, -0.879574122514, -0.878672545509,
-0.877771681512, -0.876871528668, -0.875972085128, -0.875073349049,
-0.874175318595, -0.873277991937, -0.872381367254, -0.871485442727,
-0.870590216549, -0.869695686916, -0.868801852031, -0.867908710104,
-0.86701625935, -0.866124497993, -0.865233424261, -0.864343036389,
-0.863453332618, -0.862564311196, -0.861675970376, -0.860788308418,
-0.859901323588, -0.859015014157, -0.858129378404, -0.857244414613,
-0.856360121074, -0.855476496083, -0.854593537942, -0.853711244958,
-0.852829615446, -0.851948647726, -0.851068340122, -0.850188690965,
-0.849309698594, -0.84843136135, -0.847553677583, -0.846676645646,
-0.845800263899, -0.844924530708, -0.844049444444, -0.843175003483,
-0.842301206208, -0.841428051007, -0.840555536273, -0.839683660404,
-0.838812421805, -0.837941818885, -0.83707185006, -0.83620251375,
-0.83533380838, -0.834465732382, -0.833598284192, -0.832731462252,
-0.831865265009, -0.830999690914, -0.830134738426, -0.829270406006,
-0.828406692123, -0.827543595248, -0.826681113861, -0.825819246443,
-0.824957991484, -0.824097347476, -0.823237312917, -0.82237788631,
-0.821519066163, -0.82066085099, -0.819803239307, -0.818946229639,
-0.818089820512, -0.817234010459, -0.816378798017, -0.815524181729,
-0.814670160142, -0.813816731806, -0.812963895279, -0.812111649122,
-0.8112599919, -0.810408922185, -0.80955843855, -0.808708539576,
-0.807859223848, -0.807010489955, -0.806162336489, -0.805314762049,
-0.804467765238, -0.803621344663, -0.802775498936, -0.801930226672,
-0.801085526493, -0.800241397023, -0.799397836891, -0.798554844732,
-0.797712419183, -0.796870558888, -0.796029262492, -0.795188528648,
-0.79434835601, -0.793508743238, -0.792669688996, -0.791831191953,
-0.790993250781, -0.790155864155, -0.789319030758, -0.788482749274,
-0.787647018393, -0.786811836806, -0.785977203212, -0.785143116312,
-0.784309574812, -0.783476577421, -0.782644122852, -0.781812209823,
-0.780980837056, -0.780150003277, -0.779319707213, -0.7784899476,
-0.777660723175, -0.776832032678, -0.776003874855, -0.775176248455,
-0.774349152231, -0.773522584939, -0.772696545341, -0.7718710322,
-0.771046044284, -0.770221580367, -0.769397639223, -0.768574219631,
-0.767751320376, -0.766928940243, -0.766107078024, -0.765285732513,
-0.764464902507, -0.763644586809, -0.762824784223, -0.762005493558,
-0.761186713627, -0.760368443246, -0.759550681234, -0.758733426414,
-0.757916677614, -0.757100433662, -0.756284693394, -0.755469455646,
-0.754654719259, -0.753840483077, -0.753026745948, -0.752213506722,
-0.751400764255, -0.750588517404, -0.74977676503, -0.748965505998,
-0.748154739176, -0.747344463435, -0.746534677651, -0.7457253807,
-0.744916571465, -0.74410824883, -0.743300411682, -0.742493058914,
-0.741686189419, -0.740879802096, -0.740073895844, -0.739268469569,
-0.738463522177, -0.737659052579, -0.736855059689, -0.736051542423,
-0.735248499702, -0.734445930447, -0.733643833587, -0.73284220805,
-0.732041052768, -0.731240366677, -0.730440148716, -0.729640397826,
-0.728841112951, -0.728042293041, -0.727243937044, -0.726446043916,
-0.725648612612, -0.724851642093, -0.724055131321, -0.723259079262,
-0.722463484884, -0.721668347159, -0.720873665062, -0.720079437569,
-0.719285663661, -0.718492342322, -0.717699472536, -0.716907053294,
-0.716115083586, -0.715323562408, -0.714532488756, -0.713741861631,
-0.712951680037, -0.712161942978, -0.711372649463, -0.710583798504,
-0.709795389115, -0.709007420313, -0.708219891118, -0.707432800551,
-0.706646147638, -0.705859931406, -0.705074150887, -0.704288805113,
-0.70350389312, -0.702719413947, -0.701935366634, -0.701151750226,
-0.700368563769, -0.699585806312, -0.698803476906, -0.698021574607,
-0.69724009847, -0.696459047555, -0.695678420925, -0.694898217643,
-0.694118436777, -0.693339077397, -0.692560138575, -0.691781619384,
-0.691003518904, -0.690225836212, -0.689448570392, -0.688671720529,
-0.687895285708, -0.687119265021, -0.686343657558, -0.685568462415,
-0.684793678689, -0.684019305478, -0.683245341885, -0.682471787013,
-0.68169863997, -0.680925899864, -0.680153565806, -0.679381636911,
-0.678610112294, -0.677838991074, -0.677068272372, -0.67629795531,
-0.675528039013, -0.674758522611, -0.673989405232, -0.67322068601,
-0.672452364078, -0.671684438573, -0.670916908635, -0.670149773405,
-0.669383032026, -0.668616683646, -0.66785072741, -0.667085162471,
-0.666319987981, -0.665555203094, -0.664790806967, -0.66402679876,
-0.663263177633, -0.662499942752, -0.66173709328, -0.660974628386,
-0.66021254724, -0.659450849015, -0.658689532883, -0.657928598023,
-0.657168043612, -0.656407868831, -0.655648072862, -0.654888654892,
-0.654129614105, -0.653370949693, -0.652612660844, -0.651854746754,
-0.651097206616, -0.650340039629, -0.64958324499, -0.648826821903,
-0.648070769569, -0.647315087195, -0.646559773988, -0.645804829157,
-0.645050251913, -0.64429604147, -0.643542197043, -0.642788717849,
-0.642035603108, -0.641282852041, -0.640530463871, -0.639778437823,
-0.639026773124, -0.638275469004, -0.637524524692, -0.636773939423,
-0.636023712429, -0.63527384295, -0.634524330221, -0.633775173485,
-0.633026371984, -0.632277924961, -0.631529831662, -0.630782091336,
-0.630034703232, -0.629287666601, -0.628540980698, -0.627794644778,
-0.627048658096, -0.626303019913, -0.625557729489, -0.624812786087,
-0.62406818897, -0.623323937406, -0.622580030661, -0.621836468005,
-0.621093248711, -0.62035037205, -0.619607837299, -0.618865643733,
-0.618123790632, -0.617382277275, -0.616641102944, -0.615900266923,
-0.615159768498, -0.614419606955, -0.613679781584, -0.612940291674,
-0.612201136518, -0.61146231541, -0.610723827646, -0.609985672522,
-0.609247849338, -0.608510357395, -0.607773195994, -0.607036364439,
-0.606299862036, -0.605563688093, -0.604827841918, -0.604092322821,
-0.603357130115, -0.602622263113, -0.601887721131, -0.601153503486,
-0.600419609496, -0.599686038481, -0.598952789763, -0.598219862666,
-0.597487256514, -0.596754970634, -0.596023004354, -0.595291357003,
-0.594560027913, -0.593829016416, -0.593098321847, -0.592367943541,
-0.591637880836, -0.590908133071, -0.590178699585, -0.589449579722,
-0.588720772824, -0.587992278236, -0.587264095305, -0.586536223378,
-0.585808661806, -0.585081409939, -0.584354467129, -0.58362783273,
-0.582901506099, -0.58217548659, -0.581449773564, -0.580724366379,
-0.579999264397, -0.57927446698, -0.578549973492, -0.5778257833,
-0.577101895769, -0.576378310269, -0.575655026169, -0.57493204284,
-0.574209359655, -0.573486975988, -0.572764891214, -0.57204310471,
-0.571321615855, -0.570600424028, -0.56987952861, -0.569158928984,
-0.568438624533, -0.567718614641, -0.566998898697, -0.566279476088,
-0.565560346202, -0.56484150843, -0.564122962165, -0.563404706799,
-0.562686741727, -0.561969066345, -0.56125168005, -0.560534582241,
-0.559817772317, -0.559101249681, -0.558385013733, -0.557669063878,
-0.556953399521, -0.556238020069, -0.555522924929, -0.55480811351,
-0.554093585223, -0.553379339478, -0.552665375689, -0.551951693269,
-0.551238291635, -0.550525170202, -0.549812328389, -0.549099765614,
-0.548387481299, -0.547675474863, -0.546963745731, -0.546252293327,
-0.545541117075, -0.544830216402, -0.544119590737, -0.543409239507,
-0.542699162143, -0.541989358077, -0.541279826741, -0.540570567568,
-0.539861579995, -0.539152863456, -0.53844441739, -0.537736241235,
-0.537028334431, -0.536320696418, -0.535613326639, -0.534906224537,
-0.534199389557, -0.533492821143, -0.532786518743, -0.532080481805,
-0.531374709778, -0.530669202111, -0.529963958257, -0.529258977668,
-0.528554259797, -0.5278498041, -0.527145610031, -0.526441677048,
-0.52573800461, -0.525034592175, -0.524331439204, -0.523628545158,
-0.5229259095, -0.522223531693, -0.521521411203, -0.520819547494,
-0.520117940035, -0.519416588293, -0.518715491738, -0.518014649839,
-0.517314062067, -0.516613727896, -0.515913646798, -0.515213818248,
-0.514514241722, -0.513814916696, -0.513115842648, -0.512417019057,
-0.511718445402, -0.511020121164, -0.510322045826, -0.509624218869,
-0.508926639778, -0.508229308038, -0.507532223135, -0.506835384556,
-0.506138791788, -0.505442444322, -0.504746341647, -0.504050483254,
-0.503354868635, -0.502659497283, -0.501964368692, -0.501269482359,
-0.500574837777, -0.499880434446, -0.499186271862, -0.498492349525,
-0.497798666935, -0.497105223592, -0.496412018999, -0.49571905266,
-0.495026324076, -0.494333832755, -0.493641578201, -0.492949559921,
-0.492257777423, -0.491566230217, -0.49087491781, -0.490183839715,
-0.489492995442, -0.488802384505, -0.488112006416, -0.487421860691,
-0.486731946843, -0.48604226439, -0.48535281285, -0.484663591739,
-0.483974600576, -0.483285838883, -0.48259730618, -0.481909001988,
-0.48122092583, -0.480533077229, -0.479845455711, -0.479158060801,
-0.478470892024, -0.477783948909, -0.477097230982, -0.476410737773,
-0.475724468813, -0.47503842363, -0.474352601759, -0.473667002729,
-0.472981626076, -0.472296471333, -0.471611538035, -0.470926825718,
-0.470242333919, -0.469558062177, -0.468874010028, -0.468190177013,
-0.467506562672, -0.466823166546, -0.466139988176, -0.465457027107,
-0.46477428288, -0.464091755042, -0.463409443136, -0.46272734671,
-0.46204546531, -0.461363798483, -0.460682345779, -0.460001106748,
-0.459320080938, -0.458639267901, -0.45795866719, -0.457278278357,
-0.456598100954, -0.455918134538, -0.455238378662, -0.454558832883,
-0.453879496757, -0.453200369842, -0.452521451697, -0.45184274188,
-0.45116423995, -0.45048594547, -0.449807858, -0.449129977103,
-0.448452302341, -0.447774833279, -0.44709756948, -0.446420510511,
-0.445743655937, -0.445067005325, -0.444390558244, -0.44371431426,
-0.443038272944, -0.442362433866, -0.441686796595, -0.441011360704,
-0.440336125765, -0.43966109135, -0.438986257034, -0.43831162239,
-0.437637186994, -0.436962950421, -0.436288912249, -0.435615072055,
-0.434941429417, -0.434267983913, -0.433594735123, -0.432921682628,
-0.432248826008, -0.431576164846, -0.430903698722, -0.430231427222,
-0.429559349928, -0.428887466426, -0.4282157763, -0.427544279136,
-0.426872974521, -0.426201862043, -0.42553094129, -0.42486021185,
-0.424189673313, -0.423519325269, -0.422849167309, -0.422179199024,
-0.421509420007, -0.420839829851, -0.420170428149, -0.419501214496,
-0.418832188486, -0.418163349716, -0.417494697781, -0.416826232279,
-0.416157952806, -0.415489858963, -0.414821950346, -0.414154226557,
-0.413486687196, -0.412819331863, -0.41215216016, -0.41148517169,
-0.410818366055, -0.410151742859, -0.409485301706, -0.408819042201,
-0.40815296395, -0.407487066559, -0.406821349634, -0.406155812784,
-0.405490455615, -0.404825277738, -0.404160278761, -0.403495458294,
-0.402830815949, -0.402166351335, -0.401502064066, -0.400837953753,
-0.40017402001, -0.399510262451, -0.398846680689, -0.39818327434,
-0.397520043019, -0.396856986343, -0.396194103929, -0.395531395393,
-0.394868860354, -0.394206498431, -0.393544309243, -0.392882292409,
-0.392220447549, -0.391558774287, -0.390897272241, -0.390235941036,
-0.389574780293, -0.388913789636, -0.38825296869, -0.387592317078,
-0.386931834425, -0.386271520359, -0.385611374504, -0.384951396488,
-0.384291585938, -0.383631942482, -0.382972465749, -0.382313155368,
-0.381654010969, -0.380995032182, -0.380336218639, -0.379677569969,
-0.379019085806, -0.378360765783, -0.377702609531, -0.377044616686,
-0.37638678688, -0.37572911975, -0.37507161493, -0.374414272056,
-0.373757090765, -0.373100070693, -0.372443211479, -0.37178651276,
-0.371129974175, -0.370473595364, -0.369817375965, -0.369161315619,
-0.368505413967, -0.36784967065, -0.367194085311, -0.36653865759,
-0.365883387132, -0.36522827358, -0.364573316578, -0.36391851577,
-0.363263870801, -0.362609381316, -0.361955046963, -0.361300867386,
-0.360646842235, -0.359992971155, -0.359339253795, -0.358685689804,
-0.358032278831, -0.357379020525, -0.356725914537, -0.356072960516,
-0.355420158116, -0.354767506986, -0.354115006779, -0.353462657149,
-0.352810457747, -0.352158408227, -0.351506508245, -0.350854757453,
-0.350203155508, -0.349551702065, -0.34890039678, -0.348249239309,
-0.34759822931, -0.346947366441, -0.346296650358, -0.345646080722,
-0.344995657189, -0.344345379421, -0.343695247078, -0.343045259818,
-0.342395417304, -0.341745719196, -0.341096165157, -0.340446754849,
-0.339797487934, -0.339148364076, -0.338499382938, -0.337850544184,
-0.33720184748, -0.33655329249, -0.335904878879, -0.335256606314,
-0.334608474462, -0.333960482988, -0.33331263156, -0.332664919846,
-0.332017347514, -0.331369914234, -0.330722619673, -0.330075463502,
-0.329428445391, -0.328781565009, -0.328134822029, -0.32748821612,
-0.326841746956, -0.326195414208, -0.325549217549, -0.324903156652,
-0.32425723119, -0.323611440838, -0.322965785269, -0.322320264159,
-0.321674877183, -0.321029624016, -0.320384504335, -0.319739517815,
-0.319094664135, -0.318449942971, -0.317805354, -0.317160896902,
-0.316516571355, -0.315872377037, -0.315228313629, -0.314584380809,
-0.313940578259, -0.313296905659, -0.312653362689, -0.312009949032,
-0.311366664369, -0.310723508383, -0.310080480756, -0.309437581171,
-0.308794809313, -0.308152164863, -0.307509647508, -0.306867256932,
-0.306224992819, -0.305582854855, -0.304940842726, -0.304298956119,
-0.303657194719, -0.303015558215, -0.302374046293, -0.301732658641,
-0.301091394947, -0.3004502549, -0.29980923819, -0.299168344504,
-0.298527573533, -0.297886924968, -0.297246398498, -0.296605993814,
-0.295965710609, -0.295325548572, -0.294685507396, -0.294045586775,
-0.293405786399, -0.292766105963, -0.292126545159, -0.291487103683,
-0.290847781227, -0.290208577487, -0.289569492157, -0.288930524932,
-0.288291675509, -0.287652943584, -0.287014328852, -0.28637583101,
-0.285737449756, -0.285099184787, -0.2844610358, -0.283823002495,
-0.283185084568, -0.28254728172, -0.28190959365, -0.281272020056,
-0.280634560639, -0.279997215099, -0.279359983137, -0.278722864454,
-0.278085858751, -0.277448965729, -0.27681218509, -0.276175516537,
-0.275538959773, -0.2749025145, -0.274266180422, -0.273629957242,
-0.272993844665, -0.272357842394, -0.271721950134, -0.271086167591,
-0.270450494469, -0.269814930474, -0.269179475313, -0.268544128691,
-0.267908890315, -0.267273759892, -0.26663873713, -0.266003821735,
-0.265369013416, -0.264734311881, -0.264099716838, -0.263465227997,
-0.262830845067, -0.262196567757, -0.261562395776, -0.260928328836,
-0.260294366646, -0.259660508917, -0.25902675536, -0.258393105687,
-0.25775955961, -0.25712611684, -0.256492777089, -0.25585954007,
-0.255226405497, -0.254593373082, -0.253960442538, -0.253327613581,
-0.252694885923, -0.252062259279, -0.251429733364, -0.250797307892,
-0.25016498258, -0.249532757143, -0.248900631296, -0.248268604756,
-0.24763667724, -0.247004848463, -0.246373118143, -0.245741485998,
-0.245109951745, -0.244478515102, -0.243847175788, -0.24321593352,
-0.242584788017, -0.241953738999, -0.241322786185, -0.240691929294,
-0.240061168047, -0.239430502163, -0.238799931363, -0.238169455368,
-0.237539073899, -0.236908786677, -0.236278593424, -0.235648493861,
-0.235018487711, -0.234388574696, -0.233758754538, -0.233129026961,
-0.232499391688, -0.231869848442, -0.231240396947, -0.230611036927,
-0.229981768106, -0.229352590209, -0.22872350296, -0.228094506085,
-0.227465599309, -0.226836782357, -0.226208054955, -0.22557941683,
-0.224950867708, -0.224322407315, -0.223694035378, -0.223065751624,
-0.222437555781, -0.221809447576, -0.221181426737, -0.220553492993,
-0.219925646071, -0.219297885701, -0.21867021161, -0.218042623529,
-0.217415121186, -0.216787704312, -0.216160372636, -0.215533125887,
-0.214905963798, -0.214278886097, -0.213651892517, -0.213024982787,
-0.212398156639, -0.211771413806, -0.211144754018, -0.210518177008,
-0.209891682507, -0.209265270249, -0.208638939966, -0.208012691392,
-0.207386524258, -0.206760438299, -0.206134433249, -0.20550850884,
-0.204882664808, -0.204256900887, -0.203631216811, -0.203005612315,
-0.202380087133, -0.201754641003, -0.201129273658, -0.200503984834,
-0.199878774268, -0.199253641695, -0.198628586852, -0.198003609476,
-0.197378709302, -0.196753886069, -0.196129139514, -0.195504469373,
-0.194879875385, -0.194255357287, -0.193630914818, -0.193006547715,
-0.192382255718, -0.191758038565, -0.191133895995, -0.190509827747,
-0.189885833561, -0.189261913176, -0.188638066331, -0.188014292767,
-0.187390592225, -0.186766964443, -0.186143409164, -0.185519926127,
-0.184896515074, -0.184273175746, -0.183649907884, -0.18302671123,
-0.182403585526, -0.181780530513, -0.181157545935, -0.180534631532,
-0.179911787049, -0.179289012227, -0.17866630681, -0.178043670541,
-0.177421103162, -0.176798604419, -0.176176174053, -0.175553811811,
-0.174931517434, -0.174309290669, -0.173687131258, -0.173065038948,
-0.172443013482, -0.171821054607, -0.171199162066, -0.170577335606,
-0.169955574973, -0.169333879911, -0.168712250167, -0.168090685487,
-0.167469185618, -0.166847750305, -0.166226379296, -0.165605072338,
-0.164983829177, -0.164362649561, -0.163741533237, -0.163120479952,
-0.162499489456, -0.161878561494, -0.161257695816, -0.16063689217,
